Vrest,dVdt,APA,APD20,APD40,APD50,APD90,TriAP,DCai,Capeak,CaD50,CaD90,TriCa,dCa,SA,sex
-76.414,189.2,120.11,7.1885,57.436,99.436,251.44,152,155.65,368.5,268.44,566.44,298,214.38,0,0
-73.174,153.57,113.46,6.9604,49.845,83.315,265.32,182,378.39,610.22,209.32,497.32,288,234.41,0,1
-74.383,146.27,110.42,6.0636,29.055,60.325,252.33,192,302.5,517.27,197.33,465.33,268,216.1,0,0
-75.591,177.96,116.6,6.5586,57.137,92.137,247.14,155,120.52,349.03,298.14,624.14,326,230.6,0,0
-74.141,126.07,109.07,6.64,38.277,74.181,257.18,183,417.07,626.74,160.18,394.18,234,210.56,0,0
-75.518,164.25,116.92,7.5008,51.476,90.476,257.48,167,91.579,354.03,311.48,601.48,290,263.38,0,1
-74.959,158.85,115.85,7.5577,82.487,117.49,271.49,154,122.71,348.54,261.49,548.49,287,226.94,0,0
-76.126,170.15,116.78,6.9671,80.733,119.73,271.73,152,135.23,356.15,253.73,541.73,288,222.09,0,1
-76.163,177.91,115.89,6.1637,46.203,82.017,245.02,163,270.55,492.32,214.02,502.02,288,223.57,0,1
-75.848,125.54,106.1,5.43,29.255,62.488,250.49,188,379.48,594.2,169.49,429.49,260,216.1,0,0
-75.913,144.2,113.92,7.6207,59.328,97.29,261.29,164,338.26,563.78,236.29,551.29,315,229.29,0,0
-75.864,132.9,110.96,6.7857,41.243,79.243,250.24,171,125.83,321.6,284.24,601.24,317,197.52,0,1
-74.7,143.76,112.27,6.8504,51.488,84.252,261.25,177,464.99,722.27,185.25,446.25,261,259.39,0,0
-75.478,144.47,111.62,6.4807,34.42,70.42,252.14,181.72,164.03,371.79,237.14,519.14,282,208.81,0,0
-73.811,139.73,111.26,6.97,45.462,83.462,269.46,186,166.2,376.35,241.46,525.46,284,211.3,0,0
-76.364,180.44,117.26,6.4621,43.02,87.498,263.5,176,400.84,616.76,176.5,424.5,248,217.16,0,1
-75.866,176.81,117.8,6.9798,56.963,92.963,247.96,155,294.29,534.19,234.96,531.96,297,242.47,0,0
-74.468,142.93,108.31,5.5495,33.178,73.178,248.18,175,88.708,323.56,321.18,658.18,337,236.78,0,1
-76.573,197.71,121.07,7.4207,54.024,94.024,252.02,158,164.3,394.19,253.02,525.02,272,230.94,0,0
-75.932,190.09,121.57,8.505,87.225,121.23,268.23,147,178.35,435.56,295.23,614.23,319,260.12,0,0
-75.072,133.05,112.61,8.5842,59.303,91.303,268.3,177,122.95,363.02,268.3,528.3,260,240.69,0,0
-75.457,143.09,114.66,8.7383,65.904,99.904,267.9,168,115.71,340.33,336.9,663.9,327,227.32,0,1
-75.457,164.8,113.8,6.2049,43.985,82.049,245.05,163,202.8,397,171.05,396.05,225,194.43,0,1
-76.197,138.27,113.68,8.476,77.174,105.17,247.17,142,132.97,359.31,305.17,636.17,331,228.93,0,0
-74.929,160.5,115.88,7.5536,74.332,114.33,271.33,157,173.41,396.55,261.33,561.33,300,224.93,0,0
-75.421,227.56,114.7,5.2188,44.144,81.975,245.21,163.23,296.33,548.92,206.21,489.21,283,254.51,0,0
-75.256,126.44,109.37,6.7444,55.653,95.653,265.65,170,157.28,363.04,274.65,598.65,324,208.05,0,0
-76.226,146.32,115.52,8.9575,77.716,120.72,282.72,162,206.48,396.82,183.72,401.72,218,190.52,0,1
-75.328,154.72,109.45,5.3569,37.125,72.28,248.28,176,249.92,471.92,202.28,484.28,282,223.45,0,1
-75.303,172.66,117.2,7.0883,54.035,88.035,253.03,165,146.15,391.36,300.03,618.03,318,247.48,0,1
-76.322,152.52,116.41,8.7911,60.236,88.236,246.24,158,210.2,427.92,230.24,493.24,263,218.69,0,0
-74.735,131.04,111.34,7.5757,61.996,103,277.06,174.06,261.85,466.3,162,370.06,208.06,204.64,0,1
-74.528,139.04,113.06,8.0749,72.531,103.53,255.53,152,53.778,264.51,311.53,622.53,311,211.59,0,0
-75.546,161.73,114.25,6.5402,49.07,88.07,252.31,164.24,132.93,342.61,232.31,501.31,269,210.38,0,0
-74.235,136.56,111.65,7.2637,50.842,82.842,248.84,166,102.95,331.82,323.84,650.84,327,231.04,0,0
-76.69,149.07,114.53,7.472,69.969,107.97,260.35,152.38,137.77,362.02,297.35,621.35,324,226.6,0,0
-74.699,139.32,114.59,9.9668,103.23,137.23,295.23,158,114.84,317.07,271.23,563.23,292,203.38,0,0
-74.757,127.85,111.61,8.1307,75.963,109.96,270.26,160.3,337.49,574.99,190.26,447.26,257,238.86,0,1
-75.986,142,110.01,5.9443,50.111,86.111,246.31,160.2,191.23,406.53,243.31,559.31,316,217.44,0,1
-76.988,231.76,125.53,7.703,84.391,122.39,261.39,139,160.35,378.13,238.39,510.39,272,218.8,0,1
-74.372,124.79,109.58,7.139,50.837,85.837,253.84,168,51.576,267.47,288.84,577.84,289,216.41,0,1
-76.477,123.57,108.47,6.2423,40.305,87.305,255.31,168,93.756,307.11,300.31,616.31,316,214.72,0,0
-75.574,134.14,109.21,5.8778,39.507,70.898,245.9,175,317.77,549.25,241.9,572.9,331,235.7,0,0
-76.252,175.02,119.04,7.9569,81.826,113.83,255.83,142,57.475,267.75,328.83,649.83,321,211.47,0,1
-76.346,167.31,116.91,7.3039,57.723,92.723,248.72,156,77.226,264.27,363.72,705.72,342,189.67,0,0
-75.889,163.97,115.61,6.9176,47.049,90.049,276.05,186,221.74,473.76,275.05,583.05,308,254.79,0,1
-73.337,128.35,105.87,5.7724,38.858,72.64,260.64,188,262.33,500.68,179.64,422.64,243,239.05,0,0
-76.247,163.2,115.93,6.8862,51.796,87.796,250.8,163,236.13,478.4,273.8,596.8,323,245.71,0,0
-74.72,162.67,113.26,6.2384,71.058,109.06,272.06,163,97.484,302.24,301.06,627.06,326,206.48,0,1
-76.867,223.71,124.24,7.4048,55.695,97.695,256.7,159,113.27,332,246.7,497.7,251,219.24,0,0
-75.22,135.17,112.3,7.5578,55.043,87.766,261.77,174,415.57,668.93,245.77,570.77,325,258.86,0,0
-76.262,166.22,115.4,6.5453,61.544,100.54,259.54,159,308.21,516.3,195.54,475.54,280,209.83,0,1
-76.126,157.87,115.66,7.4571,67.782,108.78,266.78,158,229.13,436.22,174.78,394.78,220,207.42,0,0
-76.55,162.65,115.25,6.4637,63.958,98.958,251.96,153,322.33,558.23,216.96,514.96,298,238.56,0,0
-77.535,181.18,119.17,7.0557,60.14,97.14,248.14,151,349.77,591.77,228.14,528.21,300.07,245.11,0,1
-76.69,148.15,114.33,7.0996,63.695,98.695,249.16,150.46,255.14,484.15,266.16,599.16,333,233.03,0,0
-75.74,164.17,116.49,7.3056,73.956,109.96,269.96,160,246.74,491.03,282.96,620.96,338,248.84,0,1
-76.806,206.73,121.04,6.865,63.651,104.65,259.65,155,215.85,412.35,227.65,523.65,296,198.21,0,1
-75.023,175.45,116.36,6.7026,79.259,117.26,281.26,164,111.76,309.66,253.26,543.26,290,198.88,0,1
-77.172,200.03,119.77,6.3885,83.152,119.15,266.15,147,213.16,450.94,251.15,560.15,309,240.16,0,1
-75.598,161.54,115.16,6.7143,65.593,101.59,256.38,154.79,171.33,393.15,281.38,609.38,328,224.56,0,0
-76.171,197.78,121.69,7.7992,99.431,135.43,276.43,141,144.41,366.35,318.43,652.43,334,225.12,0,1
-76.128,177.23,115.88,6.1673,54.176,95.176,257.19,162.01,218.91,439.76,204.01,466.19,262.18,221.79,0,1
-74.293,144.56,113.42,7.7292,69.706,107.71,280.71,173,218.19,434.06,254.71,569.71,315,218.44,0,1
-77.498,128.25,113.61,11.507,92.815,121.81,258.97,137.15,253.89,489.23,228.97,509.97,281,237.08,0,0
-75.617,170.29,115.18,6.4827,52.766,95.766,263.77,168,177.29,373.81,243.77,550.77,307,198.25,0,1
-76.65,136.39,114.79,10.467,72.054,100.05,246.05,146,362.85,601.05,216.05,492.05,276,240.38,0,1
-75.119,163.62,115.16,6.6565,70.872,107.87,269.36,161.49,95.238,320.74,379.36,724.36,345,229.34,0,0
-75.891,123.48,109.43,6.8456,48.17,85.17,249.17,164,91.844,330.24,354.17,692.17,338,241.08,0,0
-75.711,136.12,110.26,6.2888,49.76,86.76,252.56,165.8,257.9,489.3,199.57,463.56,263.99,232.5,0,0
-74.143,141.57,114.13,8.5382,77.155,110.16,274.16,164,364.49,620.26,216.16,499.16,283,258.31,0,1
-77.797,260.71,124.96,6.1828,59.973,100.97,247.97,147,305.38,522.72,216.97,516.42,299.45,219.9,0,1
-75.426,140.24,111.05,6.39,55.313,95.313,266.08,170.77,138.35,360.56,260.08,559.08,299,223.51,0,0
-75.828,137.09,111.99,7.0095,48.36,87.674,267.05,179.37,423.38,653.36,189.05,454.05,265,231.92,0,0
-77.563,180.16,118.73,7.1065,63.899,99.899,246.9,147,214.15,414.55,187.9,432.9,245,200.95,0,0
-78.213,153.97,116.37,8.0789,93.906,124.91,251.91,127,204.01,425.81,211.91,477.91,266,222.85,0,0
-76.324,194.66,121.26,7.9369,55.567,103.57,273.57,170,151.22,354.47,234.57,486.57,252,203.8,0,0
-74.852,129.28,111.67,8.1401,104.07,134.07,281.07,147,139.89,358.31,282.07,601.07,319,220.52,0,1
-76.25,240.71,123,6.3881,56.719,94.719,251.72,157,326.15,585.67,231.72,527.72,296,262.37,0,1
-76.227,138.85,111.25,6.5134,78.885,109.88,250.88,141,66.059,296.92,337.88,673.88,336,232.65,0,1
-74.555,187.28,115.78,6.1008,50.11,95.11,277.86,182.75,142.76,374.07,308.86,644.86,336,234.26,0,1
-75.968,154.33,116.54,8.5017,82.103,116.1,268.1,152,218.6,457.76,295.46,632.46,337,243.48,0,1
-74.82,151.21,114.8,7.7563,97.546,129.55,283.73,154.19,83.543,276.15,319.73,645.73,326,194.33,0,0
-76.484,178.46,119.87,8.2704,68.989,105.99,253.99,148,220.51,444.91,298.99,639.99,341,229.08,0,1
-76.807,129.39,112.17,8.2119,72.713,105.71,257,151.29,169.95,394.48,262,564.07,302.07,226.29,0,0
-75.764,132.6,112.16,7.8854,80.959,108.96,249.96,141,104.82,347.59,295.11,612.11,317,244.38,0,1
-75.639,171.58,116.96,6.9365,74.817,121.82,295.82,174,241.59,452.08,218.82,499.82,281,211.97,0,0
-75.782,133.4,108.83,5.8365,43.894,78.894,245.89,167,202.16,439.45,273.89,609.89,336,240.65,0,1
-77.361,140.27,114.52,8.6226,78.733,112.73,252.73,140,191.04,441.56,291.73,611.73,320,253.48,0,1
-73.522,130.23,109.74,6.7601,58.439,97.439,286.44,189,248.77,473.47,224.44,517.44,293,226.5,0,0
-76.32,182.83,117.54,6.4701,67.296,103.3,247.3,144,96.08,337.06,342.3,682.3,340,243.73,0,1
-77.783,147.5,114.48,7.1784,91.196,125.2,257.2,132,154.14,367.55,279.2,605.2,326,215.78,0,0
-76.584,174.12,116.56,6.523,58.784,95.784,255.78,160,239.79,473.74,240.78,546.78,306,236.31,0,0
-76.48,188.12,116.82,5.9852,60.079,103.08,257.08,154,119.62,359.5,308.08,635.08,327,242.13,0,1
-75.37,168.19,116.03,6.9779,59.354,94.354,262.35,168,253.79,474.44,236.35,544.35,308,223.16,0,0
-76.396,127.02,112.3,9.226,69.276,100.77,256.77,156,236.86,465.86,249.77,545.77,296,231.14,0,0
-74.72,123.07,108.23,6.519,36.709,74.709,251.71,177,100.27,321.09,372.71,721.71,349,224.73,0,0
-76.54,127.54,112.16,8.7405,67.742,99.742,246.74,147,135.17,382.5,275.68,555.68,280,248.44,0,0
-74.968,138.15,113.94,9.1947,75.198,109.2,273.2,164,168.08,371.69,271.2,583.2,312,205.7,0,1
-77.376,169.07,118.65,8.0778,76.261,114.26,262.26,148,390.15,627.34,200.26,471.26,271,239.31,0,0
-75.18,170.83,117.28,7.4354,58.879,96.879,265.88,169,170.32,401.64,286.88,602.88,316,233.75,0,1
-76.951,202.95,121.23,6.9604,55.622,97.628,248.63,151,257.14,454.67,216.63,504.63,288,199.26,0,0
-77.07,138.64,114.3,8.6266,93.557,125.56,255.56,130,202.99,438.81,283.56,615.56,332,239.3,0,1
-74.855,142.61,110.7,6.3042,53.146,88.146,252.15,164,199.52,422.99,200.15,454.15,254,224.2,0,1
-74.181,124.1,109.4,7.1723,71.284,108.28,288.28,180,220.06,443.22,240.28,544.28,304,225.26,0,1
-75.219,126.96,112.52,9.6544,88.44,118.44,275.44,157,254.33,514.7,297.44,639.44,342,265.77,0,1
-75.871,129.17,110.46,6.9437,54.195,91.195,249.93,158.74,118.76,312.21,305.93,642.93,337,195.87,0,0
-76.56,205.14,121.79,7.2294,74.766,106.77,249.77,143,205.71,468.57,336.77,692.77,356,269.53,0,1
-76.177,163.83,113.61,5.8879,47.669,95.669,258.67,163,131.58,340.24,214.67,465.67,251,209.11,0,0
-76.991,128.47,111.68,7.63,71.157,105.16,253.16,148,229.49,468.54,261.16,579.16,318,241.99,0,0
-75.173,123.29,111.35,8.8947,81.08,115.08,273.08,158,173.79,403.57,249.08,531.08,282,231.07,0,0
-76.289,159.71,116.53,7.9098,83.236,117.24,269.24,152,148.85,399.43,301.24,623.24,322,253.08,0,1
-74.49,131.32,110.14,6.9286,61.064,100.06,271.06,171,179.94,393.99,257.06,570.06,313,216.11,0,0
-75.138,125.25,108.45,6.42,28.719,73.434,272.43,199,134.31,338.29,235.43,497.43,262,204.51,0,0
-76.017,149.63,114.22,7.1953,78.53,113.53,266.53,153,203.23,436.45,241.53,536.53,295,234.95,0,0
-75.83,128.69,109.93,6.5893,46.835,84.6,255.6,171,314.38,547.03,228.6,532.6,304,235.49,0,1
-74.603,131.04,110.33,6.8892,56.636,88.636,255.64,167,251.68,495.89,218.64,494.64,276,245.71,0,1
-76.272,171.48,117.69,7.3385,85.888,120.89,267.29,146.4,102.29,330.4,293.29,602.53,309.24,229.6,0,0
-76.71,191.96,119.6,6.9001,52.524,89.223,248.22,159,349.4,587.85,244.22,566.22,322,242.86,0,0
-76.809,230.49,123.35,6.6613,61.176,105.18,264.18,159,276.98,496.98,229.18,529.18,300,222.42,0,0
-75.588,126.09,110.76,7.4837,74.147,114.15,276.15,162,90.633,299.89,306.15,620.15,314,210.69,0,0
-77.096,163.84,118.09,8.4106,75.186,110.19,254.19,144,197.2,400.31,224.19,497.19,273,204.18,0,1
-76.507,163.24,114.97,6.5446,63.633,98.633,245.63,147,75.064,279.44,340.63,678.63,338,206.41,0,0
-76.38,151.46,116.3,8.6778,75.958,111.96,261.96,150,97.029,307.51,338.96,667.96,329,212.8,0,1
-75.629,145.1,111.81,6.4241,57.756,101.76,270.76,169,178.92,390.35,255.76,570.76,315,213.5,0,1
-76.658,123.36,108.56,6.1407,40.533,85.533,248.53,163,121.54,323.93,298.53,629.53,331,204.57,0,0
-75.507,186.64,119.51,7.2624,65.212,107.21,280.21,173,114.18,346.68,349.21,685.21,336,235.7,0,1
-74.711,200.49,113.48,5.4606,40.744,85.826,258.83,173,195.9,394.25,189.83,449.83,260,199.07,0,0
-77.926,182.13,119.21,7.108,77.918,111.92,245.92,134,153.73,338.31,279.92,612.92,333,187.16,0,0
-75.393,160.54,116.56,7.8197,61.09,96.037,252.04,156,293.39,507.74,198.04,460.04,262,215.59,0,0
-75.188,156.35,116.64,8.9465,55.193,87.193,252.19,165,101.67,321.51,342.19,664.19,322,222.1,0,0
-76.247,163.22,116.48,7.4869,81.578,112.58,254.58,142,165.69,427.32,341.58,694.58,353,266.96,0,0
-76.31,141.31,114.67,8.8352,77.713,110.71,257.71,147,174.76,406.87,282.71,596.71,314,234.53,0,1
-74.428,146,111.3,6.3053,37.256,75.256,256.26,181,150.55,363.94,247.26,534.26,287,214.46,0,0
-76.066,189.07,119.1,6.9227,64.038,106.04,268.04,162,213.53,429.22,258.04,575.04,317,218.34,0,1
-76.08,123.95,110.2,7.4869,78.739,111.74,261.78,150.04,194.91,423.44,266.78,592.78,326,231.36,0,0
-75.69,152.63,113.94,6.9456,56.977,88.977,249.98,161,276.25,497.74,219.98,516.98,297,223.67,0,0
-76.648,123.25,111.29,8.1829,60.603,95.603,252.6,157,416.93,631.16,180.6,439.6,259,215.91,0,1
-78.525,223.72,123.42,6.6789,76.618,118.62,248.62,130,144.33,349.58,258.62,559.62,301,206.7,0,1
-75.427,147.63,113.99,7.437,70.989,106.99,268.99,162,156.9,390.52,290.99,613.99,323,236.16,0,1
-75.532,145.8,110.84,5.9147,68.765,112.77,275.6,162.83,149.39,359.72,222.6,497.6,275,211.18,0,0
-74.54,131.19,110.63,6.9688,66.684,99.684,266.04,166.35,221.3,464.66,284.04,624.04,340,247.52,0,1
-74.806,140.25,109.94,6.0139,40.035,77.035,249.81,172.78,131.79,334.98,311.81,658.81,347,206.34,0,0
-76.827,141.52,115.09,9.1685,78.214,109.21,249.11,139.9,385.22,618.24,212.11,506.11,294,236.06,0,0
-75.95,183,116.63,6.1914,83.368,121.37,278.69,157.32,159.97,356.56,244.69,548.69,304,198.13,0,0
-75.213,150.04,112.6,6.4786,45.393,74.816,245.82,171,323.63,562.28,190.82,442.82,252,239.7,0,0
-77.844,217.08,123.18,6.839,63.108,102.11,246.47,144.37,279.61,504.75,224.47,517.47,293,227.35,0,1
-75.586,179.12,116.53,6.5231,68.98,114.98,285.98,171,134.25,352.66,240.98,514.98,274,219.26,0,1
-73.99,129.5,110.17,7.1511,36.529,71.529,256.53,185,103.27,336.45,318.53,631.53,313,234.79,0,1
-74.658,122.97,108.99,6.8735,41.845,79.845,262.93,183.09,77.808,291.75,287.93,576.93,289,214.67,0,0
-77.017,187.19,116.14,5.6996,53.226,102.23,252.18,149.96,244.58,448.86,212.18,502.18,290,205.96,0,1
-75.704,157.23,114.17,6.4901,57.226,100.23,269.23,169,235.89,457.47,172.23,387.23,215,221.91,0,1
-77.352,175.63,117.44,6.776,59.279,100.28,251.28,151,261.15,476.1,202.28,468.28,266,216.15,0,0
-76.75,188.11,115.22,5.6326,60.606,98.606,245.61,147,253.39,492.35,218.61,513.61,295,241,0,0
-77.153,212.61,122.41,6.93,56.683,97.683,255.81,158.12,260.03,489.1,268.81,597.81,329,233.05,0,1
-76.34,162.74,116.14,6.9852,75.848,112.85,265.85,153,276.25,514.69,256.85,583.85,327,242.29,0,0
-76.557,160.12,112.69,5.849,68.237,118.24,278.24,160,157.67,382.98,253.24,554.24,301,226.87,0,0
-75.205,141.39,111.98,6.7987,50.522,89.373,259.51,170.14,291.92,494.25,214.51,511.51,297,204.57,0,1
-74.264,128.18,110.44,7.2916,87.907,123.91,289.91,166,163.3,376.61,209.91,466.91,257,214.01,0,0
-75.557,136.88,112.55,7.5036,71.867,109.87,273.87,164,177.58,384.11,279.87,608.87,329,209.37,0,1
-75.736,125.39,112.44,9.5494,77.654,111.65,272.76,161.1,374.58,613.13,237.76,549.76,312,242.63,0,1
-74.34,128.03,109.46,6.9218,52.428,88.428,262.43,174,147.63,381.73,280.43,595.43,315,236.12,0,1
-74.905,155.6,115.42,7.7296,55.787,90.482,262.48,172,493.42,758.56,195.48,456.48,261,267.44,0,0
-75.148,132.15,111.49,7.4709,58.895,91.895,257.9,166,262.68,514.11,273.9,603.9,330,255.64,0,1
-76.115,215.36,121.87,6.7398,66.876,104.88,253.88,149,136.58,364.52,315.88,651.88,336,230.96,0,0
-76.534,174.87,119.39,8.0945,80.574,119.57,260.57,141,271.93,480.16,170.57,388.57,218,208.66,0,0
-74.975,136.87,111.55,6.8293,48.646,80.254,263.25,183,466.42,732.21,219.25,517.25,298,269.76,0,1
-74.745,159.72,114.1,6.5353,30.344,66.344,247.34,181,194.24,425.6,295.34,627.34,332,234.93,0,0
-75.276,136.75,112.3,7.5898,67.956,98.956,246.96,148,50.704,278.09,315.96,632.96,317,228.33,0,1
-74.31,177.96,118.23,7.7619,63.853,104.85,278.85,174,97.503,305.52,328.85,653.85,325,210.06,0,0
-77.532,206.52,121.22,6.5171,52.572,102.57,256.57,154,175.25,365.3,226.57,502.57,276,191.04,0,0
-75.968,148.34,112.72,6.3968,38.945,72.344,252.34,180,422.47,633.36,205.34,507.34,302,214.41,0,0
-74.773,164.4,116.07,7.3752,62.824,105.62,285.62,180,291.14,508.13,221.62,512.62,291,219.15,0,0
-76.837,145.28,114.25,7.3071,64.246,102.25,259.25,157,174.21,405.67,289.25,611.25,322,234.14,0,1
-74.536,206.34,118.57,6.5226,41.696,89.696,278.7,189,177.39,398.36,286.7,615.7,329,223.92,0,1
-75.504,125.04,110.1,7.3447,61.474,99.474,261.47,162,256.32,480.81,218.47,500.47,282,226.08,0,0
-74.776,157.96,113.87,6.659,55.918,96.918,268.92,172,111.76,341.15,274.92,566.92,292,230.47,0,1
-77.242,132.96,114.42,11.327,91.476,121.48,257.48,136,249.69,491.47,224.48,491.74,267.26,243.18,0,1
-76.078,168.74,115.55,6.4898,63.513,98.513,249.88,151.37,88.729,302.35,301.88,623.88,322,215.14,0,1
-75.198,174.75,117.72,7.3875,65.145,103.14,270.2,167.06,231.34,459.74,205.14,454.2,249.06,229.2,0,1
-77.675,186.31,120.77,7.6387,76.598,109.6,247.6,138,169.1,431.79,306.4,632.4,326,265.75,0,1
-75.897,127.77,111.47,7.8744,64.647,98.647,258.65,160,109.77,334.15,297.65,605.65,308,225.89,0,1
-75.317,143.27,112.42,6.7626,59.123,99.123,268.12,169,341.97,566.22,188.12,451.12,263,225.71,0,0
-74.605,143.99,114.81,8.9254,72.975,107.97,269.97,162,354.27,575.89,218.97,515.19,296.21,224.52,0,1
-77.415,124.25,111.22,8.3116,69.074,103.07,247.07,144,106.57,336.44,264.07,538.07,274,230.59,0,1
-74.884,164.82,112.28,5.9215,48.788,95.788,267.79,172,92.279,298.12,303.79,629.79,326,207.47,0,1
-75.565,134.12,110.6,6.6507,49.164,82.242,245.24,163,243.69,464.42,206.24,476.24,270,221.89,0,1
-76.114,127.99,110.12,6.7515,52.976,94.976,261.98,167,270.65,470.29,199.98,476.98,277,201.03,0,1
-75.293,197.51,121.28,7.6359,75.442,115.44,278.82,163.38,195.71,416.56,262.82,568.82,306,223,0,1
-76.099,141.13,111.47,6.446,52.763,93.763,260.76,167,282.21,467.23,201.76,495.76,294,186.94,0,1
-76.955,182.21,116.44,6.04,56.639,96.639,247.64,151,210.09,439.23,296.64,647.64,351,233.9,0,1
-73.964,129.66,111.49,7.9466,52.434,81.292,260.29,179,398.34,632.62,211.29,490.46,279.17,236.73,0,1
-76.456,159.55,115.23,6.7445,73.042,108.04,255.04,147,308.08,550.12,261.04,601.04,340,247.17,0,0
-77.281,192.88,120.85,7.2066,84.854,119.85,254.85,135,190.6,434.73,310.85,652.85,342,248.55,0,0
-74.497,171.18,113.85,6.2636,54.857,89.857,262.86,173,269.01,523.65,225.86,515.86,290,256.63,0,0
-76.076,129.5,112.92,9.1611,92.454,131.45,281.45,150,288.62,517.92,210.45,475.45,265,230.73,0,0
-74.864,142.33,113.03,7.4087,78.005,113.01,276.01,163,212.18,423.64,240.01,544.89,304.89,213.51,0,0
-75.375,147.29,113.63,6.948,53.363,95.024,269.75,174.72,419.86,649.51,184.75,444.75,260,231.38,0,1
-75.714,155.22,112.11,5.9195,65.953,105.95,273.95,168,236.6,466.13,225.95,524.95,299,231.51,0,0
-75.778,228.56,123.82,7.1843,68.487,108.49,262.49,154,173.24,407.58,281.49,596.49,315,236.77,0,1
-76.491,149.75,115.78,8.4396,71.739,109.74,267.74,158,228.1,437.32,234.74,525.74,291,210.97,0,1
-77.689,147.54,117.5,13.181,88.194,117.19,249.19,132,288.27,521.78,235.19,524.19,289,235.83,0,0
-76.207,136.9,110.61,6.1571,50.944,88.944,252.72,163.77,248.89,483.48,210.72,482.72,272,235.88,0,1
-74.142,152.91,111.64,6.325,26.604,70.699,259.7,189,109.5,346.54,323.7,652.7,329,239.3,0,1
-76.842,175.4,118.33,7.3095,66.05,103.05,253.05,150,198.8,435.94,322.05,674.05,352,242.6,0,1
-75.563,152.98,112.88,6.4437,35.254,77.254,253.25,176,82.755,311.79,290.25,585.25,295,229.92,0,0
-76.385,143.84,113.33,6.9954,59.388,101.39,268.2,166.81,362.23,575.21,187.2,454.2,267,214.61,0,1
-76.984,163.12,115.03,6.2612,57.234,98.234,250.23,152,202.88,431.86,249.23,555.23,306,231.03,0,1
-76.543,212.76,122.94,7.4194,71.095,108.1,245.1,137,118.82,319.74,305.1,634.1,329,203.16,0,0
-76.408,130.99,111.69,7.206,61.468,103.47,267.47,164,359.86,580.55,180.47,431.47,251,221.86,0,1
-76.008,146.84,112.63,6.4327,38,81,256,175,150.11,341.52,237,517,280,192.29,0,1
-76.856,193.98,120.84,7.2674,63.267,100.27,247.39,147.13,228.31,443.72,243.39,547.39,304,217.64,0,0
-75.747,139.81,112.62,7.1529,70.932,109.93,268.93,159,202.75,441.26,247.93,540.93,293,240.26,0,1
-76.939,189.52,119.97,7.1879,67.323,106.32,258.32,152,160.26,390.82,309.32,645.32,336,233.92,0,0
-76.892,208.65,124.18,8.5163,75.168,113.17,261.17,148,178.78,408.69,305.17,633.17,328,233.24,0,1
-75.671,128.38,112.81,9.3957,76.66,113.66,277.66,164,378.01,615.64,186.66,430.66,244,238.81,0,1
-77.241,169.32,115.38,6.101,65.432,106.43,251.43,145,89.57,290.35,271.43,572.43,301,201.79,0,1
-75.801,139.54,113.58,7.924,58.725,90.725,255.73,165,204.86,438.34,271.73,577.73,306,235.81,0,0
-76.153,245.24,120.78,5.6744,14.866,76.495,245.88,169.38,48.533,257.88,324.14,639.14,315,210.23,0,1
-76.384,222.5,122.54,6.7126,62.123,103.12,249.12,146,137.28,359.17,308.12,639.12,331,224.59,0,0
-75.303,188.35,119.41,7.2088,56.005,102.01,282.01,180,119.1,337.85,303.01,612.01,309,220.49,0,1
-75.256,131.6,110.69,7.0406,47.714,84.714,258.07,173.35,113.75,345.84,323.07,650.07,327,234.46,0,1
-76.381,212.62,119.96,6.2804,38.845,89.134,261.13,172,232.41,446.37,221.13,500.13,279,215.33,0,0
-77.22,130.91,113.2,8.8484,92.369,125.37,257.5,132.13,199.76,450.66,274.5,586.5,312,253.46,0,1
-74.83,128.51,112.03,8.4713,89.154,129.15,295.15,166,146.75,393.87,288.15,587.15,299,248.89,0,0
-75.502,122.1,108.45,6.6172,34.731,66.933,250.93,184,234.4,431.88,207.93,481.93,274,198.59,0,0
-76.852,205.08,118.53,5.8506,49.47,106.47,268.47,162,179.51,391.36,261.47,575.47,314,213.98,0,1
-74.271,154.38,111.11,5.9938,17.703,59.987,268.99,209,164.81,382.81,282.99,605.99,323,220.46,0,0
-77.266,170.23,115.34,6.0552,81.51,114.51,250.8,136.29,133.91,396.92,353.8,706.8,353,267.74,0,1
-75.493,133.28,110.81,6.6766,66.404,98.404,253.4,155,177,423.93,302.4,645.4,343,250.83,0,1
-76.535,141.1,115.16,9.6492,93.956,127.96,276.96,149,212.74,430.84,252.96,555.96,303,220.32,0,1
-75.052,128.25,110.77,7.3385,68.344,106.34,275.34,169,133.25,359.71,298.34,620.34,322,228.65,0,0
-77.447,162.77,117.08,7.486,89.36,120.36,263.36,143,201.25,422.8,248.36,555.36,307,223.65,0,1
-76.938,137.35,111.87,6.8044,42.367,82.367,247.37,165,190.94,397.24,261.37,577.37,316,208.63,0,1
-77.437,173.41,118.3,7.2295,92.694,121.69,250.69,129,192.64,436.27,311.69,660.69,349,248.53,0,0
-75.725,162.62,117.14,7.8372,80.472,121.47,291.47,170,113.23,336.45,322.47,644.47,322,225.3,0,0
-75.163,122.07,111.37,9.2288,96.386,126.39,273.39,147,107.39,340.21,301.39,615.39,314,234.5,0,1
-74.511,145.54,112.39,6.9007,54.259,89.835,268.83,179,279.13,515.57,244.83,559.83,315,239.62,0,0
-75.676,253.27,123.81,6.3877,46.057,94.057,257.06,163,206.95,406.93,250.06,563.06,313,202.26,0,1
