Vrest,dVdt,APA,APD20,APD40,APD50,APD90,TriAP,DCai,Capeak,CaD50,CaD90,TriCa,dCa,Gender,class
-78.708,213.15,118.14,5.6067,100.68,129.68,246.68,117,260.53,473.92,233.68,551.68,318,216.46,0,2
-77.37,214.46,117.5,5.5523,57.474,107.47,248.55,141.08,363.69,583.66,145.47,359.55,214.08,220.53,0,2
-77.222,188.04,117.82,6.3222,85.591,120.59,255.57,134.98,130.63,338.74,282.57,605.57,323,210.13,0,2
-74.718,195.17,113.94,5.6443,79.504,119.5,279.5,160,215.63,402.09,202.5,486.5,284,187.72,0,2
-79.617,230.38,119.58,5.5017,83.792,113.79,229.79,116,304.73,530.02,209.79,510.79,301,227.91,0,2
-75.359,124.24,107.76,6.1725,84.11,118.11,278.11,160,233.46,479.29,290.11,641.11,351,251.05,0,2
-76.977,165.88,112.06,5.4598,57.083,101.08,250.08,149,128.44,339.9,259.08,570.08,311,212.9,0,2
-74.381,123.78,103.7,5.2105,56.147,104.15,296.15,192,235.59,425.35,234.15,568.15,334,192.83,0,2
-73.23,127.94,106.3,5.9037,74.901,109.9,282.9,173,218.59,444.81,220.9,520.9,300,228.13,0,2
-77.41,220.27,115.69,5.1656,57.543,103.54,254.54,151,302.94,523.07,220.54,535.54,315,223.26,0,2
-76.328,174.06,115.79,6.385,81.95,128.95,298.95,170,492.83,715.72,210.95,514.95,304,227.41,0,2
-75.506,163.76,110.55,5.5154,75.899,117.9,289.9,172,233.32,449.61,274.9,621.9,347,220.81,0,2
-74.855,131.97,107.82,5.786,51.612,95.612,261.61,166,119.87,312.64,258.61,572.61,314,194.13,0,2
-74.629,172.05,114.05,6.0811,61.92,120.92,301.4,180.48,424.26,618.04,156.92,391.4,234.48,194.73,0,2
-75.297,212.44,115.24,5.4671,96.624,131.62,291.62,160,158.09,377.46,302.62,644.62,342,222.86,0,2
-76.343,209.77,118.54,6.0893,71.277,114.28,256.28,142,312.78,507.96,171.28,422.28,251,196.13,0,2
-77.318,203.05,119.89,6.4988,65.965,111.96,270.96,159,434.3,653.32,197.96,486.96,289,222.05,0,2
-76.767,215.09,118.23,5.6195,73.272,117.27,259.27,142,133.55,343.06,252.27,550.27,298,210.81,0,2
-78.289,216.62,111.77,4.6382,65.188,115.19,261.19,146,349.62,569.22,171.19,437.19,266,221.2,0,2
-75.669,173.08,110.28,5.1605,87.822,129.82,300.82,171,233.49,442.02,234.82,555.82,321,211.19,0,2
-76.829,221.48,119.68,5.9994,107.28,138.28,272.28,134,205.08,435.01,305.28,652.28,347,234.81,0,2
-74.575,160.61,113.84,6.4397,55.493,107.49,293.49,186,405.09,620.7,176.49,430.49,254,217.1,0,2
-73.65,164.35,110.63,5.6443,52.909,105.91,296.91,191,386.16,612.92,198.91,492.91,294,229.57,0,2
-77.418,219.69,113.63,4.9334,54.371,103.37,256.37,153,217.45,412.63,265.37,613.37,348,199.17,0,2
-77.246,201.55,113.17,5.0631,50.066,87.066,220.07,133,133.16,332.39,242.07,555.07,313,200.7,0,2
-77.786,285.03,120.33,5.3278,95.665,137.66,285.66,148,365.2,568.95,188.66,467.66,279,205.87,0,2
-77.89,227.58,118.73,5.5481,74.279,122.28,264.28,142,323.77,560.85,160.28,386.28,226,237.85,0,2
-74.617,185.25,111.07,5.4092,68.713,107.71,274.71,167,186.29,414.43,279.71,621.71,342,231.65,0,2
-74.781,171.98,111.8,5.567,56.152,111.15,292.15,181,278.27,473.11,165.15,407.15,242,195.54,0,2
-79.645,183.83,117.57,6.1025,89.842,124.84,261.11,136.27,498.66,740.83,184.84,458.11,273.27,245.06,0,2
-75.678,198.02,114.68,5.5935,98.977,134.98,288.98,154,362.33,593.02,250.98,584.98,334,236.27,0,2
-73.747,162.15,114.26,6.7971,86.053,122.05,286.09,164.04,359.25,601.86,181.05,433.09,252.04,244.08,0,2
-74.438,247.89,116.71,5.574,71.58,118.58,300.86,182.28,209.61,426.94,247.86,565.86,318,219.84,0,2
-71.687,141.55,105.06,5.5998,61.735,102.74,278.64,175.9,138.54,352.53,261.64,582.64,321,215.8,0,2
-76.065,171.46,114.73,6.1435,98.094,138.09,290.09,152,322.26,546.22,216.09,518.09,302,226.75,0,2
-77.831,190.22,119.46,6.7137,92.77,123.77,235.77,112,258.14,472.84,168.77,397.77,229,215.42,0,2
-76.441,195.08,115.63,5.6636,75.009,121.01,284.13,163.12,319.41,556.27,211.01,504.24,293.23,239.31,0,2
-77.189,185.02,110.9,5.0315,80.76,121.76,275.28,153.52,327.95,560.05,171.76,430.49,258.73,233.53,0,2
-76.941,233.98,117.47,5.458,89.297,126.3,274.3,148,359.85,598.8,245.3,576.3,331,244.12,0,2
-74.503,222.53,113.93,5.315,77.417,123.42,298.42,175,184.26,380.88,270.42,606.42,336,199.66,0,2
-75.435,123.39,108.44,6.4952,91.49,129.49,294.49,165,199.77,398.83,215.49,503.49,288,200.37,0,2
-76.586,179.71,114.25,5.5834,57.227,94.227,245.23,151,295.97,524.31,225.23,542.23,317,231.49,0,2
-77.597,190.09,117.46,6.0087,78.062,116.06,260.06,144,339.79,545.71,190.06,469.06,279,207.87,0,2
-74.815,160.56,106.84,5.078,77.393,116.39,289.64,173.24,192.78,401.21,241.64,566.64,325,210.83,0,2
-77.143,240.61,113.47,4.6661,61.873,104.87,253.05,148.17,173.13,374.48,241.05,563.05,322,203.42,0,2
-78.035,218.6,111.99,4.7583,107.38,134.38,274.38,140,158.22,363.92,306.38,659.38,353,209.72,0,2
-76.717,175.47,110.25,5.014,72.281,117.28,271.28,154,162.45,334.61,261.28,599.28,338,174.7,0,2
-75.71,177.46,112.59,5.508,85.472,124.47,283.08,158.6,122.25,307.6,272.47,595.68,323.21,187.12,0,2
-77.225,243.21,114.45,4.8197,53.012,99.012,261.01,162,384.77,628.9,215.01,530.01,315,248.1,0,2
-76.795,284.27,120.88,5.3818,67.333,115.33,258.68,143.34,252.76,471.73,231.68,541.68,310,221.54,0,2
-77.012,218.35,113.69,5.0468,63.487,101.49,254.49,153,274.87,487.11,250.49,593.49,343,216.73,0,2
-79.126,256.86,118.53,5.129,113.73,150.73,282.73,132,347.6,546.93,220.73,531.73,311,202.89,0,2
-76.646,223.28,113.97,5.0307,74.646,114.65,271.65,157,213.85,443.85,280.65,626.65,346,234.28,0,2
-77.37,196.82,114.44,5.2599,67.829,106.83,247.83,141,261.67,478.29,233.83,557.83,324,219.78,0,2
-75.16,265.81,117.57,5.4765,84.338,122.34,277.68,155.34,158.46,364.56,262.68,582.68,320,208.25,0,2
-76.768,173.59,112.3,5.3688,52.215,106.21,268.3,162.09,312.59,510.45,205.3,508.3,303,200.38,0,2
-74.018,145.57,108.34,5.6931,61.027,105.03,280.03,175,242.68,461.67,211.03,504.03,293,220.75,0,2
-74.999,155.85,110.84,5.7369,87.688,118.69,271.69,153,181.92,403.03,248.69,565.69,317,223.37,0,2
-75.677,172.2,110.55,5.227,62.17,105.17,269.17,164,140.92,355.93,272.17,600.17,328,217.16,0,2
-73.757,142.07,110.07,6.2971,84.94,114.94,261.94,147,163.56,398.89,294.94,636.94,342,238.76,0,2
-74.767,163.25,112.16,5.8946,53.376,105.38,297.38,192,506.62,748.05,189.38,470.38,281,244.58,0,2
-78.596,256.75,117.73,5.0132,71.132,111.13,244.13,133,244.88,444.73,219.13,530.13,311,202.2,0,2
-76.352,226.7,115.87,5.3771,71.429,107.43,250.6,143.17,213.41,422.21,256.6,594.6,338,212.13,0,2
-76.317,170.83,113.57,5.8064,75.196,119.2,290.2,171,286.28,516.2,232.2,549.2,317,233.05,0,2
-76.286,201.88,114.2,5.4394,98.636,132.64,297.64,165,204.87,413.95,321.64,680.64,359,215.32,0,2
-76.272,168.07,113.98,5.8963,50.225,92.21,248.21,156,233.7,426.66,178.21,428.21,250,193.6,0,2
-75.337,172.57,111.89,5.5274,53.979,96.979,252.98,156,199.15,389.69,221.98,528.98,307,192.29,0,2
-76.078,131.48,110.13,6.2993,79.508,123.51,285.51,162,103.49,298.23,314.51,646.51,332,196.9,0,2
-76.795,169.23,114.64,6.0391,101.26,141.26,297.26,156,217.21,429.36,188.26,445.26,257,213.08,0,2
-74.398,128.77,108.71,6.3012,66.07,105.07,281.07,176,285.46,491.64,227.07,548.07,321,209.34,0,2
-75.93,164.08,112.47,5.8044,76.06,114.06,262.06,148,108.4,317.64,305.21,640.21,335,211.46,0,2
-77.828,202.1,113.48,5.1723,90.725,130.72,273.72,143,266.73,459.55,219.72,531.72,312,195.45,0,2
-75.923,208.62,117.34,5.8699,90.2,131.2,300.2,169,203.36,409.3,209.2,488.2,279,207.13,0,2
-75.475,226.54,116.73,5.5517,95.201,131.2,285.54,154.34,189.31,409.53,254.54,571.68,317.14,222.62,0,2
-72.622,131.06,106.81,5.8387,52.35,94.35,285.35,191,375.6,625.77,246.35,587.35,341,256.07,0,2
-77.312,212.02,117.81,5.5906,93.584,133.58,280.96,147.38,295.49,510.34,160.58,394.96,234.38,215.64,0,2
-77.994,231.89,118.83,5.5602,76.67,116.67,254.67,138,364.64,585.24,192.67,473.67,281,222.85,0,2
-74.698,151.87,110.91,5.9024,94.373,129.37,297.37,168,235.24,445.97,268.37,610.37,342,214.84,0,2
-78.31,200.17,119.77,6.3762,99.302,133.3,252.3,119,201.68,410.77,245.3,558.3,313,211.38,0,2
-78.387,173.6,117.1,6.3366,113.19,151.19,281.43,130.24,240.64,457.54,234.43,539.43,305,219.26,0,2
-76.011,159.17,112.55,5.8323,75.951,113.95,263.69,149.74,276.16,487.68,219.69,528.69,309,214.1,0,2
-80.392,226.67,119.66,5.3878,89.903,127.9,243.9,116,435.03,630.7,177.9,445.9,268,197.85,0,2
-78.039,263.36,117.61,4.8916,52.036,91.036,221.04,130,273.22,509.92,258.04,605.04,347,241.48,0,2
-75.059,207.98,108.83,4.8166,73.044,114.04,287.04,173,167.87,364.23,269.04,611.04,342,199.28,0,2
-76.872,192.49,114.57,5.4767,89.294,128.29,301.29,173,356.09,571.51,251.29,592.29,341,221.22,0,2
-77.517,238.93,113.27,4.5684,53.84,108.84,263.84,155,298.11,511.76,201.84,500.84,299,215.95,0,2
-74.951,202.15,114.14,5.4338,78.669,121.67,297.76,176.09,215.06,429.42,225.21,523.76,298.54,216.16,0,2
-76.196,187.49,111.5,5.1554,80.968,114.97,261.97,147,115.1,329.01,274.97,600.97,326,215.71,0,2
-76.371,154.13,110.98,5.6012,88.3,134.3,297.3,163,249.02,441.17,190.3,465.3,275,193.38,0,2
-78.64,223.1,119.47,5.6669,55.518,117.52,251.52,134,455.19,690.27,160.52,393.52,233,236.33,0,2
-77.126,168.97,117.8,7.6372,103.52,137.52,272.52,135,385.84,626.59,189.52,453.52,264,242.68,0,2
-76.524,216.17,118.34,5.8427,76.899,125.9,291.9,166,236.82,424.65,216.9,515.9,299,189.67,0,2
-76.804,140.25,109.61,5.5916,82.1,118.1,273.1,155,169.16,380.15,265.1,597.1,332,213.56,0,2
-74.029,148.79,113.49,7.1075,99.231,135.23,295.23,160,128.11,336.5,287.23,603.23,316,210.32,0,2
-76.062,182.45,114.11,5.6749,100.12,135.12,295.12,160,161.61,360.93,242.12,550.12,308,200.99,0,2
-75.408,224.02,115.46,5.4828,72.049,118.05,290.05,172,242.5,448.15,241.05,566.05,325,208.66,0,2
-77.264,255.41,116.25,5.0814,70.597,119.6,282.6,163,337.84,528.53,204.6,507.6,303,193.5,0,2
-77.458,211.66,118.12,5.6363,89.878,119.88,254.88,135,166.58,392.03,318.88,673.88,355,230.18,0,2
-76.695,255.13,112.5,4.4252,74.734,123.73,297.73,174,254.21,474.33,254.73,592.73,338,224.11,0,2
-74.51,132.69,112.07,7.8296,109.5,139.5,292.5,153,261.67,484.32,251.5,574.5,323,226.13,0,2
-75.802,178.22,111.98,5.5426,94.272,128.27,286.55,158.28,238.96,445.64,233.79,554.55,320.76,209.47,0,2
-76.555,243.08,120.41,5.8493,116.97,152.97,289.97,137,336.69,557.28,229.97,539.61,309.64,224.14,0,2
-79.299,208.87,118.26,5.3639,85.511,118.51,225.51,107,144.08,337.05,299.51,649.51,350,196.36,0,2
-77.704,159.02,110.07,5.2058,67.465,111.47,261.47,150,279.96,480.48,196.47,491.56,295.09,202.51,0,2
-75.596,156.39,114.54,6.8665,75.062,114.06,274.06,160,333.31,561,176.06,422.06,246,228.74,0,2
-76.128,213.8,110.49,4.7316,83.18,122.18,276.59,154.41,184.4,383.52,214.79,512.59,297.8,200.61,0,2
-77.922,136.26,110.72,5.9683,68.67,102.67,242.54,139.87,235.67,437.57,233.54,558.54,325,204.68,0,2
-78.671,238.47,120.74,5.7496,102.01,132.01,252.87,120.86,165.74,368.62,228.87,523.87,295,204.38,0,2
-75.226,185.92,113.74,5.721,78.386,127.39,300.39,173,387.69,606.55,210.39,514.39,304,222.24,0,2
-76.906,198.62,110.42,4.8623,65.582,106.58,262.58,156,249.52,462.86,237.58,569.58,332,216.68,0,2
-76.982,256.53,119.17,5.4997,68.154,123.15,294.49,171.33,443.6,667.85,194.15,479.49,285.33,227.17,0,2
-75.765,190.03,108.44,4.879,57.3,106.3,270.91,164.61,147.58,334.31,225.91,529.91,304,187.99,0,2
-76.366,184.6,116.32,5.9369,76.159,125.16,277.23,152.07,368.4,560.28,185.16,457.23,272.07,193.71,0,2
-77.984,217.7,119.47,5.8011,99.816,133.82,267.82,134,295.67,501.8,229.82,543.82,314,209.37,0,2
-78.499,245.34,116.91,5.0288,72.372,114.37,250.37,136,239.61,435.85,212.37,516.37,304,198.26,0,2
-76.604,123.41,109.26,6.5891,68.748,106.75,258.75,152,336.49,550.23,172.75,427.75,255,215,0,2
-77.636,190.41,111.13,4.8946,72.549,109.55,247.55,138,156.58,353.96,236.55,550.55,314,199.05,0,2
-77.605,181.98,115.73,5.7639,58.529,94.529,238.53,144,242.76,459.78,227.53,539.53,312,219.43,0,2
-75.275,268.83,119.44,5.5431,95.366,131.37,292.37,161,138.47,337.03,298.37,634.37,336,201.35,0,2
-77.004,214.55,117.54,5.8165,100.72,130.72,259.72,129,268,494.8,274.72,620.72,346,232.06,0,2
-78.573,214.11,120.72,6.171,79.819,110.82,232.03,121.21,122.51,314.85,297.03,638.03,341,194.86,0,2
-74.298,127.17,105.86,5.6441,96.517,126.52,293.52,167,100.08,288.31,281.52,608.52,327,189.85,0,2
-76.712,212.75,115.16,5.5084,76.721,115.72,294.72,179,429.17,657.7,236.72,571.72,335,234.7,0,2
-75.057,241.79,120.55,6.0057,87.745,122.75,277.75,155,105.19,305.54,279.75,594.75,315,201.86,0,2
-74.765,134.21,105.05,5.2286,50.037,91.037,259.04,168,225.94,444.88,199.04,486.04,287,220.42,0,2
-77.679,194.04,119.16,6.5823,110.42,142.42,284.42,142,298.11,503.06,198.42,478.42,280,206.81,0,2
-76.059,149.78,107.5,5.1281,95.285,130.28,294.44,164.16,210.82,400.37,261.44,603.44,342,193.11,0,2
-76.545,164.73,108.01,4.9086,77.342,117.34,276.41,159.07,231.13,445.19,226.41,544.41,318,216.54,0,2
-76.617,251.57,115.64,5.1487,90.148,127.15,280.15,153,270.37,461.18,208.15,511.15,303,193.03,0,2
-76.884,197.48,113.26,5.2464,98.71,134.71,291.71,157,311.12,525.93,237.71,564.71,327,218.89,0,2
-76.94,205.96,109.78,4.6675,53.766,105.77,266.77,161,222.84,436.04,268.77,620.77,352,217.53,0,2
-75.812,209.51,120.54,6.7985,94.332,130.33,276.33,146,336.95,570.96,198.33,470.33,272,235.92,0,2
-74.935,120.34,104.61,5.4396,74.778,112.78,294.78,182,226.98,462.91,268.78,614.78,346,240.07,0,2
-75.801,134.53,108.46,5.6744,71.73,104.73,255.73,151,205.59,443.64,265.73,604.73,339,241.48,0,2
-76.414,258.15,112.91,4.4893,74.99,119.99,291.99,172,242.13,445.99,242.99,574.99,332,207.21,0,2
-77.689,227.06,120.7,5.9868,107.96,140.96,283.96,143,125.88,334.31,296.96,624.96,328,210.76,0,2
-75.972,173.02,107.81,4.8694,58.158,115.16,287.16,172,279.34,487.03,180.16,452.16,272,209.05,0,2
-74.333,128.39,103.98,5.1101,51.165,100.16,277.15,176.98,115.67,303.77,293.15,636.15,343,190.43,0,2
-76.327,216.48,118.19,5.9282,87.977,123.98,276.8,152.82,445.85,699.08,226.98,541.8,314.82,258.23,0,2
-76.135,245,114.01,4.9408,83.304,126.3,285.3,159,284.26,477.6,165.3,416.3,251,194.28,0,2
-75.115,168.23,114.12,6.2023,64.679,103.68,249.68,146,190.99,414.58,274.68,608.68,334,226.72,0,2
-76.601,152.09,114.79,7.2522,83.575,123.58,274.58,151,297.65,509.09,150.58,358.58,208,211.8,0,2
-74.167,141.39,108.04,5.6415,78.879,118.88,289.88,171,218.62,438.02,195.88,465.88,270,220.53,0,2
-76.367,182.35,115.96,6.065,69.268,109.27,261.27,152,200.62,419.69,290.27,637.27,347,223.34,0,2
-74.813,211.12,114.61,5.4881,89.881,125.88,284.88,159,166.55,382.24,270.88,598.88,328,218.23,0,2
-75.09,172.62,114.35,6.1146,58.465,104.47,269.82,165.35,325.34,541.93,184.82,449.82,265,218,0,2
-73.696,223.57,118.74,6.2031,56.279,101.28,273.28,172,241.48,458.11,251.28,576.28,325,219.78,0,2
-76.705,250.21,119.02,5.4265,68.052,105.05,243.05,138,191.26,393.58,221.05,520.05,299,203.88,0,2
-77.973,281.53,115.59,4.3443,64.698,108.7,249.7,141,231.34,445.13,260.7,608.7,348,217.97,0,2
-76.848,225.94,112.09,4.8349,53.538,101.54,261.54,160,237.92,435.24,269.54,626.54,357,202.22,0,2
-76.536,222.83,116.04,5.4108,90.341,130.34,279.34,149,164.99,368.21,252.34,567.34,315,205.18,0,2
-75.626,206.25,117.76,6.2699,84.761,124.76,272.76,148,465.06,697.73,156.76,384.76,228,233.87,0,2
-75.389,125.66,108.52,6.2827,80.727,122.73,296.73,174,297.43,519.13,215.73,519.73,304,224.28,0,2
-76.96,209.71,120.21,6.3922,97.863,132.86,264.86,132,197.67,420.23,233.86,524.86,291,224.21,0,2
-75.961,186.14,104.97,4.4178,72.805,112.81,277.69,164.89,182.09,363.17,234.69,565.69,331,183.39,0,2
-75.763,233.11,117.72,5.5708,68.268,103.27,243.27,140,148.4,383.28,316.27,667.27,351,238.79,0,2
-73.718,163.67,114.65,6.8913,87.572,124.57,278.57,154,308.9,533.92,189.57,451.57,262,226.41,0,2
-77.704,189.16,118.67,6.5122,101.77,139.77,299.77,160,486.62,715.85,228.77,546.77,318,234.98,0,2
-77.713,228.47,119.45,5.6461,75.452,117.45,259.95,142.5,253.66,459.56,232.95,551.95,319,208.73,0,2
-77.511,190.19,118.04,6.1958,112.19,149.19,298.19,149,146.37,352.05,271.19,586.19,315,207.63,0,2
-74.523,144.03,109.32,5.7138,75.646,111.65,277.65,166,163.14,398.38,281.65,615.65,334,238.07,0,2
-76.534,196.16,116.66,5.7267,59.668,95.668,227.67,132,129.14,344.23,283.67,613.67,330,217.26,0,2
-77.113,275.08,119.79,5.3014,81.214,125.21,281.21,156,260.42,457.33,246.21,576.21,330,200.51,0,2
-76.164,159.77,107.18,5.1255,90.421,129.42,296.42,167,296.04,512.64,195.42,488.42,293,218.67,0,2
-74.267,138.89,110.57,6.4661,95.616,131.62,298.62,167,242.03,438.39,156.62,380.62,224,196.83,0,2
-76.25,181.91,113.07,5.5154,84.395,127.4,300.4,173,362.07,591.41,194.4,480.4,286,231.7,0,2
-75.692,134.14,111.45,6.8391,65.306,115.31,282.31,167,453.22,674.4,177.31,434.31,257,223.01,0,2
-75.193,198.9,109.11,4.8769,64.621,112.62,287.62,175,171.49,393.54,272.62,608.62,336,224.91,0,2
-74.361,122.46,104.45,5.3983,55.39,99.39,292.39,193,296.69,533.98,239.39,573.39,334,241.37,0,2
-77.186,169.62,113.57,5.8569,88.911,127.91,278.93,151.02,410.94,631.93,214.91,524.93,310.02,225.07,0,2
-76.763,204.69,112.61,5.264,64.904,113.9,283.9,170,434.75,677.91,194.9,483.9,289,246.27,0,2
-72.519,185,117.27,6.9755,78.754,117.75,283.55,165.8,344.62,605.45,254.55,579.55,325,265.62,0,2
-75.08,127.94,109.07,6.3074,105.69,136.69,298.69,162,244.76,495.58,306.69,660.69,354,257.2,0,2
-74.467,170.72,108.65,5.2632,55.826,101.83,296.83,195,298.12,513.2,246.83,591.83,345,219.87,0,2
-74.357,170.44,110.18,5.4983,68.705,111.71,285.71,174,283.21,501.1,182.71,450.71,268,219.24,0,2
-76.691,201.61,115.69,5.5527,56.213,108.21,274.21,166,422.98,638.57,192.21,477.21,285,218.33,0,2
-78.867,247.23,119.86,5.4393,75.94,117.94,254.92,136.98,475.92,716.25,225.92,547.21,321.29,246.07,0,2
-76.865,218.08,114.84,5.1313,52.374,98.374,247.37,149,151.8,359.95,322.37,681.37,359,212.63,0,2
-76.183,267.86,119.59,5.5774,51.851,112.85,272.85,160,476.57,717.82,223.85,538.85,315,246.49,0,2
-75.319,137.17,107.33,5.3994,61.757,103.76,276.76,173,212.65,446.89,261.76,596.76,335,237.55,0,2
-76.312,205.7,117.69,5.8395,52.731,96.731,247.73,151,294.95,507.28,212.73,512.75,300.02,214.71,0,2
-77.901,197.27,115.71,5.5046,95.027,135.03,282.06,147.04,410.11,632.22,205.03,503.96,298.94,225.52,0,2
-75.636,121.15,109.64,7.111,91.85,124.85,278.85,154,342.13,556.99,222.85,537.85,315,218.5,0,2
-75.956,188.87,110.07,5.2226,76.34,120.34,288.34,168,463.6,705.99,200.34,496.34,296,246.15,0,2
-75.007,221.36,116.85,5.7526,69.072,114.07,281.91,167.84,312.4,536.55,214.07,512.91,298.84,226.74,0,2
-76.672,229.03,119.8,6.0306,116.2,149.2,289.2,140,139.16,383.31,381.2,725.2,344,249.98,0,2
-73.416,122.95,107.57,6.2854,77.105,114.1,296.87,182.76,345.45,597.15,227.87,543.87,316,255.44,0,2
-76.404,193.31,113.54,5.3886,73.192,111.19,256.22,145.03,185.18,381.54,217.22,514.22,297,197.81,0,2
-75.603,227.78,118.76,5.9273,80.639,123.64,297.64,174,424.69,665.11,228.64,545.64,317,245.22,0,2
-76.665,171.64,114.78,6.0269,95.532,126.53,270.55,144.02,171.73,353.91,231.55,537.55,306,183.8,0,2
-77,223.01,113.67,5.1088,82.263,123.26,282.26,159,356.34,580.49,230.26,555.26,325,228.58,0,2
-76.368,203.86,119.28,6.5301,128.27,160.27,287.27,127,238.66,466.59,276.27,603.56,327.28,231.87,0,2
-75.653,232.98,114.93,5.168,68.487,115.49,282.75,167.27,267.26,494.23,214.75,512.75,298,229.13,0,2
-75.448,204.84,112.62,5.2345,52.306,107.31,282.31,175,157.84,363.45,304.31,655.31,351,209.4,0,2
-79.087,284.21,119.09,4.8661,104.08,141.08,283.08,142,395.23,619.94,240.08,568.08,328,230.17,0,2
-74.044,134.42,104.47,5.2102,64.865,107.87,287.87,180,147.23,370.53,287.87,629.87,342,226.15,0,2
-76.23,148.19,111.3,6.1171,92.142,130.14,298.14,168,388.9,598.73,179.14,448.14,269,211.76,0,2
-76.923,212.45,114.43,5.1887,100.24,140.24,300.24,160,141.41,324.84,270.24,595.57,325.33,185.54,0,2
-76.143,248.07,116.13,5.2811,83.843,121.84,287.84,166,271.92,498.61,265.84,608.84,343,231.56,0,2
-75.881,241.48,116.97,5.567,97.371,136.37,299.38,163.01,300.54,504.17,155.37,390.38,235.01,204.36,0,2
-77.385,217.65,118.58,5.7109,53.064,108.06,260.06,152,279.37,470.79,190.06,464.06,274,192.76,0,2
-76.406,233.62,119.67,5.845,95.617,127.62,257.62,130,140.17,347.72,301.62,641.62,340,210.55,0,2
-76.118,244.75,118.96,5.5475,70.218,108.22,252.71,144.5,144.61,360.18,275.71,604.71,329,217.85,0,2
-76.48,225.59,118.58,5.7606,87.639,129.64,291.64,162,452.27,692.65,200.64,487.64,287,243.61,0,2
-75.862,122.91,108.32,6.2396,89.858,121.86,276.86,155,239.98,481.87,289.86,641.86,352,247.31,0,2
-76.207,232.69,120.48,5.9148,98.229,135.23,283.23,148,237.76,481.35,318.23,672.23,354,250.22,0,2
-78.623,236.4,118.19,5.2817,101.58,135.58,258.58,123,147.58,341.2,301.58,646.58,345,196.97,0,2
-75.562,125.78,111.02,8.0649,110.04,140.04,278.04,138,100.65,289.64,335.04,675.04,340,191.7,0,2
-75.245,285.49,120.07,5.5406,70.702,115.7,267.58,151.88,224.62,438.08,240.58,554.58,314,215.96,0,2
-74.345,184.97,118.35,7.0856,63.378,105.38,270.38,165,356.88,575.66,207.38,494.38,287,221.23,0,2
-78.782,197.91,111.34,4.7303,82.209,115.21,248.21,133,240.65,448.88,218.21,535.21,317,210.74,0,2
-75.735,202.21,114.71,5.5414,51.813,107.81,276.81,169,415.85,649.51,189.81,468.81,279,236.1,0,2
-74.772,178.97,117.14,7.0091,70.916,118.92,295.2,176.29,494.76,719.25,164.92,402.2,237.29,225.9,0,2
-73.382,170.15,113.88,6.3647,69.565,111.57,281.57,170,270.36,463.86,241.57,568.57,327,197,0,2
-77.727,207.09,116.6,5.6331,100.59,139.59,286.59,147,443.98,681.21,227.59,544.48,316.89,242.35,0,2
-76.54,242.16,120.84,5.8979,114.45,149.45,301.45,152,275.02,495.41,272.45,607.45,335,225.19,0,2
-73.203,178.23,104.55,4.8402,50.905,99.905,292.19,192.28,179.41,388.9,287.19,643.19,356,213.52,0,2
-77.902,238.99,116.59,5.1129,58.857,96.857,232.86,136,381.43,642.85,243.86,583.86,340,267.29,0,2
-73.904,120.04,106.86,6.2275,91.967,122.97,286.97,164,162.1,419.84,335.97,689.97,354,262.82,0,2
-76.071,266.1,118.7,5.4231,65.689,107.69,264.69,157,114.98,331.87,357.69,708.69,351,221.12,0,2
-78.77,264.88,117.76,4.7434,76.712,122.71,251.71,129,319.6,536.49,164.71,410.71,246,218,0,2
-75.78,154.76,110.15,5.5708,112.19,142.19,294.19,152,155.04,364.07,237.19,538.19,301,210.63,0,2
-76.874,164.85,110.95,5.2941,70.208,114.21,263.21,149,222.38,436.08,215.21,513.21,298,215.46,0,2
-76.386,139.01,109.01,5.7443,80.581,106.58,242.58,136,168.76,410.59,295.58,648.58,353,245.77,0,2
-76.949,184.28,115.13,5.5925,91.19,130.19,284.19,154,200.54,381.48,225.19,530.19,305,182.73,0,2
-72.865,155.81,110.09,5.9505,50.12,101.12,285.12,184,323.95,551.95,143.12,345.12,202,228.43,0,2
-75.656,156.87,109.61,5.333,54.779,98.779,260.78,162,118.78,316.56,331.78,686.78,355,201.41,0,2
-76.653,201.11,117.92,6.0089,77.35,113.35,260.35,147,273.1,505.44,239.35,558.35,319,235.55,0,2
