Vrest,dVdt,APA,APD20,APD40,APD50,APD90,TriAP,DCai,Capeak,CaD50,CaD90,TriCa,dCa,Gender,class
-75.041,268.01,120.82,5.8066,69.026,130.03,336.03,206,423.58,628.9,179.03,446.03,267,207.24,1,1
-75.902,208.21,115.7,5.5678,112.27,150.27,331.27,181,243.66,443.33,189.27,463.27,274,200.9,1,1
-76.262,210.16,119.75,6.3898,121.48,157.48,329.48,172,229.35,437.93,263.48,588.48,325,211.9,1,1
-75.201,145.42,109.28,5.7452,93.881,132.88,312.81,179.93,193.23,418.64,313.81,668.81,355,230.57,1,1
-74.43,155.76,108.47,5.4242,88.964,128.96,331.96,203,215.31,423.58,276.96,622.96,346,212.4,1,1
-73.089,158.56,109.26,5.7578,114.89,154.89,374.89,220,318.2,531.74,177.89,454.89,277,215.15,1,1
-75.182,230.95,115.97,5.4778,111.91,148.91,352.91,204,192.99,410.15,297.91,638.91,341,221.21,1,1
-75.087,147.17,111.81,6.3842,103.1,141.1,347.1,206,439.22,676.87,239.1,565.1,326,243.45,1,1
-76.016,203.65,116.2,5.6822,111.16,152.16,343.16,191,312.87,519.93,214.16,521.16,307,209.82,1,1
-76.016,255.78,118.66,5.4683,102.12,143.12,335.12,192,122.48,309.22,330.12,669.12,339,189.9,1,1
-77.027,177.74,116.08,6.2652,115.16,152.16,326.16,174,287.73,522.89,275.16,615.16,340,240.42,1,1
-73.457,165.3,105.14,5.0242,83.726,124.73,334.73,210,244.72,437.81,238.73,572.73,334,196.38,1,1
-75.011,175.97,113.95,6.0502,84.742,136.74,340.91,204.17,332.16,529.67,173.74,433.91,260.17,198.74,1,1
-74.709,147.92,111.38,6.1463,108.64,143.64,340.64,197,209.75,439.85,300.64,646.64,346,234.81,1,1
-73.903,142.34,110.81,6.5418,98.264,143.26,364.26,221,510.25,717.33,189.26,473.26,284,210.26,1,1
-75.065,192.55,115.86,6.2122,105.67,142.67,326.46,183.79,395.83,616.8,241.67,570.46,328.79,226.43,1,1
-75.238,147.22,109.32,5.7367,95.141,138.14,354.14,216,450.75,668.79,219.14,536.14,317,222.9,1,1
-76.173,197.79,118.38,6.5088,120.12,164.12,395.12,231,440.78,673.89,207.12,517.12,310,236.9,1,1
-74.528,224.05,117,5.998,116.58,148.58,319.58,171,165.54,383.81,275.58,596.58,321,220.8,1,1
-76.531,194.23,117.19,6.1507,102.56,151.56,362.56,211,452.85,687.86,197.56,489.56,292,238.18,1,1
-75.214,232.24,110.64,4.7498,94.862,137.86,325.86,188,236.71,424.17,190.86,477.86,287,188.85,1,1
-76.077,156.63,115.82,7.5478,125.31,164.31,342.31,178,192.36,416.22,246.31,545.31,299,225.76,1,1
-73.962,203.51,112.26,5.4288,103.26,151.26,399.26,248,356.65,579.88,183.26,472.26,289,225.33,1,1
-75.956,195.22,114.03,5.4521,114.25,151.25,320.25,169,140.43,360.19,200.25,460.4,260.15,220.66,1,1
-72.963,145.08,101.26,4.8605,66.247,114.25,319.25,205,158.16,361.74,273.25,615.25,342,206.35,1,1
-74.79,183.18,115.24,5.9393,86.94,130.94,324.94,194,240.69,483.38,261.94,584.94,323,246.05,1,1
-73.641,153.06,105.75,5.2797,108.15,152.15,398.15,246,305.94,535.2,258.15,601.15,343,234.32,1,1
-73.276,150.81,115.17,8.1889,123.76,160.76,357.76,197,262.25,472.7,189.76,453.76,264,211.6,1,1
-76.056,176.96,116.57,6.5533,101.87,139.87,310.87,171,310.98,512.73,166.87,409.87,243,202.67,1,1
-75.214,167.93,117.98,8.2654,102.36,142.36,323.36,181,440.6,665.71,218.36,521.36,303,229.16,1,1
-76.478,162.63,113.72,6.011,127.83,170.83,352.83,182,176.52,386.84,256.83,571.83,315,212.47,1,1
-73.178,152,110.75,6.1601,93.469,135.47,339.47,204,320.79,521.59,188.47,467.47,279,202.55,1,1
-75.438,163.41,111.15,5.5552,101.23,138.23,311.15,172.93,175.67,391.12,272.15,602.15,330,218.23,1,1
-74.114,214.63,111.75,5.2517,78.578,119.58,312.58,193,166.62,375.22,318.58,673.58,355,213.26,1,1
-74.201,146.97,109.47,5.9255,101.43,137.43,313.43,176,165.87,374.38,191.43,449.43,258,209.32,1,1
-76.678,197.65,118.67,6.4817,128.22,164.22,350.22,186,202.39,400.51,284.22,617.22,333,201.74,1,1
-74.326,216.78,114.3,5.5656,88.464,128.46,318.46,190,215.78,423.89,272.46,613.46,341,211.91,1,1
-72.962,142.12,109.37,6.0798,107.79,141.79,344.79,203,234.16,471.11,273.79,609.79,336,241,1,1
-74.654,182.45,107.09,5.0604,88.038,125.04,328.04,203,286.05,508.68,300.04,664.36,364.32,230.54,1,1
-75.716,148.86,110.72,5.8464,107.19,145.19,324.19,179,277.37,474.36,207.19,506.19,299,199.13,1,1
-76.091,180.78,112.15,5.4271,89.47,132.47,327.47,195,441.57,657.51,213.47,526.47,313,220.4,1,1
-76.424,192.99,114.04,5.6275,110.43,144.43,311.43,167,280.5,466.89,205.43,505.43,300,188.59,1,1
-76.362,261.96,120.37,5.8534,111.82,156.82,399.82,243,448.18,671.44,236.82,571.82,335,229.3,1,1
-74.959,157.6,113.62,6.5977,129.96,168.96,375.96,207,153.67,352.15,315.96,650.96,335,201.92,1,1
-74.339,163.82,109.54,5.3685,63.305,114.3,316.3,202,261.5,475.05,229.3,547.3,318,216.35,1,1
-73.106,144.45,108.89,5.8804,56.417,109.42,315.81,206.39,283.38,483.21,217.42,527.81,310.39,202.43,1,1
-75.901,211.22,117.98,5.7734,92.92,136.92,319.92,183,184.59,377.1,250.92,565.92,315,194.63,1,1
-75.069,271.36,117.02,5.2436,84.992,128.99,310.99,182,237.14,439.87,200.99,483.99,283,204.19,1,1
-73.636,158.36,113.07,6.5821,126.15,167.15,398.15,231,117.88,322.68,327.15,656.15,329,207.43,1,1
-74.554,182.65,111.29,5.5483,106.27,142.27,346.27,204,242.62,471.89,277.27,618.27,341,233.79,1,1
-75.53,156.06,114.05,6.8208,125.84,158.84,341.84,183,248.63,486.15,309.84,656.02,346.18,243.64,1,1
-75.727,165.43,112.43,5.8034,97.581,138.58,321.58,183,265.16,453.18,219.58,529.58,310,190.48,1,1
-74.705,156.46,110.26,5.8164,101.9,140.9,334.9,194,251.43,469.01,210.9,505.9,295,219.52,1,1
-74.654,183.81,114.25,5.9568,116.5,157.5,379.44,221.94,446.41,669.93,183.5,468.44,284.94,226.14,1,1
-77.599,206.38,112.48,4.9436,100.82,146.82,317.82,171,269.92,470.89,245.82,579.82,334,204.83,1,1
-76.026,174.8,115.33,6.3784,105.79,144.79,320.62,175.83,377.81,580.5,171.79,429.62,257.83,204.15,1,1
-74.023,160.09,110.43,5.7826,96.499,134.5,325.5,191,226.2,454.07,232.5,540.5,308,230.11,1,1
-73.391,146.37,108.18,5.7512,65.077,110.08,323.08,213,295.24,527.05,265.08,612.08,347,237.24,1,1
-75.861,211.63,120.38,6.5895,110.33,146.33,331.33,185,171.84,383.29,325.33,669.33,344,216.01,1,1
-74.846,156.25,105.43,5.1375,83.356,139.36,352.36,213,337.55,533.09,199.36,506.36,307,198.28,1,1
-75.255,179.19,112.56,5.6844,115.99,159.99,380.99,221,260.95,470.48,210.99,516.99,306,211.67,1,1
-76.17,183.05,115.79,6.1299,134.83,171.83,376.83,205,244.86,445,250.83,576.83,326,203.37,1,1
-73.962,184.8,111.01,5.467,98.398,139.4,355.4,216,243.27,456.1,271.4,615.4,344,217.26,1,1
-74.459,160.99,111.5,5.9846,101.23,136.23,314.23,178,230.01,460.91,245.23,562.23,317,233.67,1,1
-74.306,160.08,112.77,6.2092,83.733,125.73,309.73,184,191.16,391.7,193.73,449.73,256,201.28,1,1
-76.414,153.91,109.62,5.5627,110.84,148.84,336.84,188,281.62,509.25,279.84,627.84,348,233.38,1,1
-75.87,185.8,115.44,5.9413,84.292,132.29,330.29,198,431.36,646.35,211.29,517.29,306,218.92,1,1
-76.287,170.29,114.38,6.0216,125.95,158.95,329.95,171,164.35,351.07,275.95,603.98,328.03,189.36,1,1
-75.058,183.83,107.91,5.0632,82.126,124.13,320.13,196,232.27,445.21,267.13,615.13,348,217.21,1,1
-75.181,190.42,114.86,5.8028,99.006,139.01,335.01,196,272.04,466.44,247.01,579.01,332,198.21,1,1
-75.406,164.42,115.15,6.7455,106.22,144.22,318.55,174.34,222.8,421.35,228.22,529.55,301.34,200.5,1,1
-74.346,155.78,110.31,5.6938,98.493,139.49,348.49,209,216.43,461.6,340.49,695.49,355,252.42,1,1
-74.344,165.86,116.46,7.4906,96.292,138.29,342.29,204,448.64,674.55,217.29,524.29,307,230.14,1,1
-74.616,145.81,102.52,4.9326,85.319,125.32,313.32,188,210.94,427.63,212.32,516.32,304,218.5,1,1
-76.421,175.66,116.79,6.7479,126.95,161.95,341.95,180,231.92,432.63,258.95,584.95,326,203.99,1,1
-75.211,196.84,117.08,6.1595,122.35,160.35,371.35,211,207.25,421.97,275.35,604.35,329,218.04,1,1
-74.642,146.32,113.71,7.5043,123.27,160.27,358.27,198,322.61,519.74,214.27,519.27,305,199.91,1,1
-75.989,154.79,111.58,5.8576,124.61,167.61,374.66,207.05,263.16,475.97,230.61,548.66,318.05,215.62,1,1
-75.143,226.83,119.95,6.3151,92.71,134.71,326.71,192,321.41,536.27,231.71,548.71,317,218.43,1,1
-75.349,151.45,109.36,5.5346,95.303,140.3,337.3,197,373.83,583.76,174.3,444.3,270,211.66,1,1
-74.486,144.19,112.85,7.1074,125.93,165.93,396.93,231,314.84,573.51,295.93,639.93,344,265.42,1,1
-76.366,209.28,117.11,6.0123,106.92,144.92,333.92,189,437.82,678.78,255.92,591.92,336,248.08,1,1
-75.563,148.84,111.01,5.7922,101.48,147.48,346.48,199,273.47,491.07,198.48,482.48,284,219.22,1,1
-77.781,178.81,111.46,5.2638,90.196,137.2,311.2,174,501.43,740.35,183.2,461.2,278,241.93,1,1
-74.262,147.02,114.25,7.7045,128.43,163.43,358.43,195,272.99,504.75,277.43,612.43,335,236.52,1,1
-74.678,161.2,114.67,6.7665,92.732,132.73,318.73,186,321.3,513.85,210.73,510.73,300,195.14,1,1
-74.664,175.42,111.59,5.6158,92.851,136.85,337.85,201,167.49,377.65,259.85,578.85,319,212.31,1,1
-77.641,189.16,117.45,6.1851,108.79,149.79,309.79,160,420.25,612.41,154.79,390.79,236,193.17,1,1
-75.167,167.27,117.17,7.9493,136.35,172.35,368.5,196.14,199.04,404.07,317.35,655.5,338.14,209.74,1,1
-74.846,143.1,107.88,5.5253,109.09,153.09,384.09,231,315.22,554.1,266.09,610.09,344,244.43,1,1
-73.441,148.58,111.9,6.7007,114.73,156.73,397.73,241,358.95,603.35,256.73,592.73,336,249.89,1,1
-76.76,166.99,114.3,6.1285,127,162,336,174,182.76,387.38,295,631.12,336.13,208.27,1,1
-75.526,268.18,119.97,5.6845,86.801,135.8,328.8,193,381.09,576.33,178.8,448.8,270,196.99,1,1
-73.482,218.25,117.7,6.2132,99.15,140.15,375.15,235,412.61,662.33,239.15,563.15,324,254.9,1,1
-74.602,146.9,109.63,5.6909,96.294,133.29,315.29,182,133.8,359.84,304.29,639.29,335,228.82,1,1
-75.536,239.26,116.36,5.4176,89.63,131.63,323.63,192,269.24,475.12,264.63,608.63,344,210.63,1,1
-74.243,146.31,108.77,5.781,95.832,138.83,351.83,213,300.71,512.03,238.83,568.83,330,215.24,1,1
-73.759,178.42,115.98,6.6193,103.19,143.19,337.74,194.54,336.26,555.98,192.19,466.74,274.54,221.52,1,1
-73.302,156.67,113.82,7.0321,108.99,142.99,329.99,187,165.64,386.24,292.99,621.99,329,223.58,1,1
-73.331,168.19,109.14,5.4548,69.555,118.55,330.55,212,245.3,443.43,235.55,561.55,326,201.06,1,1
-76.001,225.78,117.4,5.5669,101.04,143.04,338.04,195,193.06,411.04,304.04,648.04,344,222.34,1,1
-73.394,145.16,112.12,6.8026,109.01,155.01,395.93,240.92,386.87,607.33,220.01,536.93,316.92,224.34,1,1
-77.066,164.69,112.95,5.7532,127.23,177.23,397.23,220,454.67,673.12,154.23,417.23,263,220.03,1,1
-76.186,173.06,113.87,5.8117,105.2,144.2,323.2,179,270.14,500.08,268.2,604.2,336,234.49,1,1
-76.828,248.01,118.09,5.3295,114.29,151.29,320.29,169,191.02,409.4,295.29,632.29,337,222.22,1,1
-75.688,147.88,110.09,5.7612,106.02,148.02,349.02,201,331.52,538.4,246.02,583.02,337,211.84,1,1
-75.164,206.82,111.69,5.152,93.032,141.03,362.03,221,204.46,435.28,328.03,680.03,352,236.78,1,1
-73.716,158.55,111.74,6.2165,89.709,127.71,311.91,184.2,188.54,443.41,236.91,522.91,286,256.42,1,1
-73.891,154.21,111.59,6.1758,119.72,159.72,381.72,222,149.48,373.14,236.72,529.72,293,225,1,1
-77.075,236.13,117.17,5.4898,124.74,161.74,339.74,178,326.96,531.2,188.74,471.74,283,206.23,1,1
-75.058,178.73,116.23,6.6722,120.26,155.26,340.07,184.81,204.21,406.67,253.26,571.07,317.81,205.03,1,1
-74.72,146.31,114.95,8.4861,120.69,156.69,355.69,199,261.66,492.7,298.69,643.69,345,236.87,1,1
-73.963,170.97,110.56,5.5768,108.97,145.97,359.97,214,194.33,415.78,340.97,695.97,355,227.91,1,1
-74.895,214.21,113.29,5.3121,98.722,140.72,347.72,207,325.78,535.97,209.72,516.72,307,212.98,1,1
-75.069,223.23,113.86,5.3853,101.26,140.26,340.26,200,230.37,464.07,280.26,619.26,339,237.98,1,1
-76.211,161.29,116.25,7.4953,114.32,151.32,332.46,181.13,521.11,742.05,190.32,467.46,277.13,224.11,1,1
-74.61,157.27,114.39,7.1014,110.85,142.85,312.11,169.26,182.12,387.31,243.85,549.11,305.26,207.03,1,1
-74.53,155.29,116.81,8.7959,103.18,145.18,357.18,212,491.99,720.18,230.18,546.18,316,233.74,1,1
-76.276,158.57,114.24,6.5354,106.54,141.54,312.54,171,251.69,467.91,264.54,600.54,336,220.32,1,1
-74.646,164.31,109.76,5.4905,74.397,125.4,326.4,201,287.65,478.66,199.4,495.4,296,192.99,1,1
-75.253,160.44,112.06,5.8339,115.58,151.58,331.58,180,189.43,383,215.58,507.58,292,194.98,1,1
-74.335,177.58,111.86,5.6516,78.127,119.13,311.13,192,193.71,410.47,313.13,670.13,357,222.01,1,1
-74.419,202.84,111,5.2228,86.198,124.2,311.85,187.65,160.9,374.5,302.85,649.85,347,217.3,1,1
-73.712,216.08,110,5.1363,72.884,119.88,343.88,224,328.68,549.63,249.88,592.88,343,226.22,1,1
-75.498,168.22,112.76,5.8032,107.6,150.6,368.6,218,406.51,638.94,231.6,555.6,324,237.35,1,1
-73.845,145.24,110.07,6.0896,101.62,136.62,330.62,194,270.79,495.95,253.62,585.62,332,229.17,1,1
-74.596,174.58,112.72,5.8223,107.16,139.16,318.16,179,149.75,358.12,307.16,649.16,342,211.77,1,1
-74.448,217.21,115.79,5.7581,100.54,140.54,343.54,203,267.52,491.52,234.54,549.54,315,226.89,1,1
-74.71,144.6,111.28,6.4568,113.23,156.23,386.23,230,419.06,639.41,196.23,494.23,298,223.4,1,1
-75.481,189.45,108.01,4.7873,90.738,142.74,357.74,215,309.4,526.84,222.74,544.74,322,220.82,1,1
-73.693,158.85,103.15,4.9569,85.624,121.62,314.02,192.39,207.39,429.43,231.62,551.02,319.39,224.37,1,1
-75.717,258.56,114.85,5.026,103.92,139.92,323.19,183.28,243.77,461.68,250.92,579.19,328.28,221.31,1,1
-75.884,259.9,118.5,5.4474,85.456,127.46,310.46,183,188.64,419.7,310.46,657.46,347,235.65,1,1
-73.501,156.43,112.56,6.5819,83.117,126.12,323.12,197,248.58,444.87,197.12,473.12,276,197.59,1,1
-74.871,160.6,110.93,5.8414,116.09,150.09,346.09,196,180.54,382.74,285.09,625.09,340,205.63,1,1
-74.177,142.68,108.85,5.7781,87.267,128.27,324.27,196,185.62,383.73,258.27,588.27,330,200.71,1,1
-73.742,175.57,114.11,6.2565,119.31,160.31,393.75,233.44,232.54,441.6,223.31,531.75,308.44,211.15,1,1
-74.731,179.13,111.93,5.6726,129.15,168.15,377.15,209,232.36,423.2,179.15,456.15,277,191.96,1,1
-73.878,149.68,109.35,5.9284,115.03,149.03,338.03,189,167.37,363.14,233.03,538.03,305,197.34,1,1
-76.886,186.57,116.41,5.8759,114.5,157.5,345.5,188,246.43,474.9,270.5,601.5,331,232.4,1,1
-75.307,164.87,113.85,6.3895,120.51,160.51,364.51,204,341.21,576.09,191.51,474.51,283,236.98,1,1
-72.439,143.35,106.2,5.6169,85.663,130.66,348.66,218,270.15,459.82,198.66,493.66,295,191.49,1,1
-73.836,155.42,105.16,5.0372,72.519,120.52,320.52,200,162.31,374.44,244.52,559.52,315,213.94,1,1
-77.299,159.49,110.39,5.3255,87.761,140.76,313.76,173,427.78,632.02,175.76,446.76,271,206.35,1,1
-75.562,200.57,114.12,5.5016,99.755,150.76,389.76,239,438.54,656.16,215.76,535.76,320,222.15,1,1
-74.798,173.74,111.86,5.6877,109.6,146.6,344.6,198,251.9,495.55,283.6,624.6,341,248.53,1,1
-75.18,227.14,114.61,5.4192,88.788,130.79,310.79,180,229.52,457.28,243.79,560.79,317,230.43,1,1
-72.488,159,111.42,6.1209,90.659,130.66,319.66,189,220.23,432.75,207.66,485.66,278,213.83,1,1
-75.858,198.65,109.83,4.9419,80.331,125.33,323.33,198,381.58,591.65,220.33,543.33,323,214.42,1,1
-75.403,160.54,113.35,6.3228,135.5,169.5,347.5,178,192.46,374.88,188.5,459.68,271.17,183.39,1,1
-74.551,153.14,113.45,6.9018,112.98,148.98,367.41,218.44,285.52,513.48,311.23,666.41,355.18,235.7,1,1
-76.321,192.94,120.75,7.5832,133.04,170.04,347.04,177,222.21,434.69,238.04,538.04,300,214.65,1,1
-75.807,267.82,118.68,5.4107,100.69,138.69,322.69,184,235.99,416.09,240.69,565.69,325,183.03,1,1
-76.726,202.12,117.09,5.8823,96.516,136.52,315.52,179,341.34,545.29,239.52,568.52,329,208.53,1,1
-76.378,185.67,117.49,6.4891,127.08,162.08,334.08,172,189.77,398.37,314.08,655.08,341,213.15,1,1
-74.951,177.84,118.15,7.4305,132.95,169.95,353.95,184,169.33,411.12,290.95,604.95,314,244.5,1,1
-75.383,186.23,115.22,5.9965,120.16,151.16,315.16,164,193.45,383.85,208.16,493.16,285,191.71,1,1
-76.934,202.44,114.52,5.2943,102.53,144.53,323.53,179,265.35,493.36,262.53,596.53,334,232.23,1,1
-74.322,253.67,119.86,5.9364,98.073,143.07,345.15,202.08,203.69,427.33,249.15,558.15,309,225.85,1,1
-75.271,193.46,118.61,6.8312,90.827,131.83,317.83,186,344.37,577.26,258.83,592.83,334,238.32,1,1
-74.984,161.68,112.42,5.9265,99.276,134.28,313.28,179,233.43,433.64,223.28,529.28,306,202.36,1,1
-74.635,213.04,117.5,6.0264,90.117,134.12,344.12,210,435.71,684.74,271.12,617.12,346,257.42,1,1
-76.466,209.82,109.61,4.7163,63.155,116.16,310.02,193.87,352.19,591.28,274.02,631.02,357,246.76,1,1
-74.518,144,112.56,7.0111,125,164,370,206,300.42,520.97,220,528,308,223.33,1,1
-75.553,176.91,109.73,5.199,79.122,126.12,311.55,185.42,167.42,387.5,275.55,607.63,332.08,222.79,1,1
-76.456,175.53,115.28,6.334,120.21,158.21,351.15,192.94,406.52,641.93,215.21,521.15,305.94,239.18,1,1
-72.74,147.6,108.03,5.6774,75.331,127.33,329.33,202,288.03,491.21,154.33,385.33,231,203.78,1,1
-74.421,162.64,111.19,5.7282,102.45,139.45,339.45,200,246.92,481.26,286.45,631.45,345,239.41,1,1
-73.885,158.69,110.99,5.8706,96.285,135.29,339.29,204,144.88,361.26,338.29,686.29,348,220.69,1,1
-75.59,189.8,116.15,6.0212,81.783,132.78,336.78,204,449.05,663.32,192.78,478.78,286,217.18,1,1
-74.903,194.82,113.44,5.624,99.909,134.91,321.91,187,191.12,396.23,281.91,624.91,343,208.79,1,1
-74.358,165.6,113.45,6.3495,98.214,138.21,331.13,192.92,337.99,527.41,198.21,489.13,290.92,191.69,1,1
-75.86,185.79,116.95,6.3486,114.46,150.46,323.23,172.77,187.85,390.54,252.23,566.23,314,204.94,1,1
-76.087,184.77,115.92,6.1336,115.93,162.93,379.93,217,453.07,645.21,169.93,439.93,270,194.06,1,1
-73.361,168.74,109.73,5.5978,78.34,127.34,346.34,219,341.21,557.78,205.34,507.34,302,219.31,1,1
-75.975,194.09,117.92,6.5036,128.84,163.84,365.84,202,281.16,527.94,323.84,671.84,348,254.56,1,1
-74.401,158.86,111.8,5.9961,94.271,130.27,313.27,183,267.72,475.36,205.27,497.27,292,209.53,1,1
-73.795,170.39,112.31,5.8897,101.42,140.42,358.42,218,280.54,523.29,274.42,614.42,340,247.83,1,1
-75.346,222.21,117.47,5.9081,78.751,128.75,314.75,186,455.6,661.63,161.75,404.75,243,207.39,1,1
-75.47,187.06,118.34,6.7853,116.39,154.39,329.39,175,236.51,443.93,197.39,467.39,270,208.59,1,1
-76.053,155.11,115.02,7.3049,114.48,150.48,341.87,191.39,295.17,521.33,291.87,641.87,350,232.78,1,1
-75.968,151.71,110.82,5.6434,105.98,141.98,313.98,172,161.84,380.45,341.98,694.98,353,223.9,1,1
-74.184,159.57,107.4,5.4106,99.712,137.71,326.71,189,280.98,508.19,163.71,413.71,250,228.25,1,1
-74.746,172.15,113.8,6.0532,116.09,160.09,388.09,228,320.52,542.4,217.09,529.09,312,224.85,1,1
-76.908,167.4,113.83,5.9775,111.15,157.15,366.15,209,407.85,665.4,281.15,628.15,347,265.97,1,1
-75.638,144.29,113.23,6.9971,104.76,138.76,309.93,171.17,221.97,447.08,247.93,560.93,313,227.68,1,1
-76.533,182.46,116.1,6.1294,117.13,153.13,330.13,177,238.71,449.45,248.13,568.13,320,213.73,1,1
-77.019,199.18,115.48,5.5451,119.03,164.03,370.03,206,403.33,626.82,178.03,460.03,282,225.68,1,1
-76.481,184.18,112.67,5.5285,91.19,140.19,336.19,196,479.64,697.82,175.19,446.19,271,220.57,1,1
-76.264,198.89,118.15,6.2699,126.34,161.34,332.34,171,158.29,412.87,259.34,556.34,297,256.5,1,1
-74.61,146.44,111.9,6.585,95.555,132.55,316.55,184,216.95,447,235.55,536.55,301,232.01,1,1
-75.246,188.71,107.22,4.8085,63.78,125.78,350.78,225,370.05,599.97,250.78,595.78,345,236.08,1,1
-75.917,159.34,109.72,5.4945,108.9,146.9,309.9,163,205.28,420.13,200.9,478.9,278,216.31,1,1
-76.211,196.23,118.04,6.2817,99.395,134.39,314.39,180,320.61,578.7,316.39,676.39,360,267.55,1,1
-74.239,180.32,111.96,5.6721,74.243,117.24,313.24,196,194.87,401.04,278.24,622.24,344,209.77,1,1
-75.976,193.12,110.15,5.0053,111.86,150.86,347.86,197,252.08,452.7,265.86,608.86,343,205.03,1,1
-75.071,147.13,106.02,5.2296,101.65,139.65,325.65,186,134.05,346.26,327.65,673.65,346,215.91,1,1
-75.309,183.01,108.42,5.1712,91.319,143.32,346.32,203,371.43,548.72,172.32,448.32,276,179.02,1,1
-76.344,159.95,112.68,5.8465,97.218,133.22,316.22,183,345.8,593.53,276.22,625.22,349,254.83,1,1
-75.914,165.57,116.39,7.0111,110.44,147.44,323.44,176,240.68,438.04,215.44,508.44,293,199.14,1,1
-75.073,192.3,110.56,5.094,58.542,122.54,333.54,211,321.26,534.46,233.54,561.54,328,217.21,1,1
-77.03,206.99,111.99,4.9354,113.58,151.58,317.36,165.78,153.71,343.31,275.36,606.36,331,192.12,1,1
-75.99,167.92,112.84,5.8758,106.69,152.69,363.69,211,447.6,674.6,194.69,490.69,296,230.22,1,1
-75.721,213.79,116.5,5.8305,114.2,157.2,386.2,229,427.41,633.5,223.2,547.2,324,210.94,1,1
-75.315,178.6,117.91,7.2904,84.088,126.09,311.09,185,459.39,677.82,203.09,492.09,289,221.78,1,1
-75.341,149.6,109.47,5.6635,111.35,148.35,328.35,180,172.69,378.76,257.35,579.35,322,208.39,1,1
-74.681,176.3,109.74,5.4172,111.9,146.9,333.9,187,245.39,451.11,207.9,505.9,298,207.66,1,1
-76.829,252.34,118.28,5.4726,117.18,159.18,355.18,196,282.72,486.55,203.18,500.18,297,205.94,1,1
-73.875,143.62,111.93,6.6964,105.18,143.18,340.18,197,261.53,468.03,202.18,485.18,283,208.12,1,1
-77.139,206.51,116.88,5.7643,114.23,155.23,335.23,180,359.08,596.94,282.23,628.23,346,245.27,1,1
-73.529,153.87,108.95,5.7463,104.98,148.98,387.98,239,299.89,520.12,256.98,596.98,340,225,1,1
-76.407,156.14,110.89,5.5943,79.286,132.29,318.29,186,449.28,675.67,225.29,547.29,322,231.71,1,1
-74.514,215.85,113.67,5.4904,60.629,115.63,322.71,207.08,356,580.87,240.63,573.71,333.08,229.83,1,1
-74.225,150.93,114.62,7.4996,103.7,141.7,316.7,175,363.83,596.36,194.7,465.7,271,234.53,1,1
-73.804,182.63,108.43,5.244,109.94,149.94,363.94,214,317.62,559.46,228.94,547.94,319,245.39,1,1
-75.581,185.72,117.28,6.5899,96.01,143.01,357.01,214,461.63,699.08,214.01,519.01,305,241.6,1,1
-76.567,264.11,119.37,5.5155,133.45,173.45,351.68,178.24,235.66,438.3,220.45,524.68,304.24,204.74,1,1
-74.989,153.25,113.2,6.6397,139.99,173.99,368.99,195,130.37,346.08,331.99,661.99,330,218.87,1,1
-75.937,184.55,112.37,5.4403,130.97,168.97,367.97,199,218.49,425.11,303.97,648.97,345,211.61,1,1
-74.867,156.69,108.19,5.5263,115.8,149.8,329.75,179.95,252.43,465.43,273.75,617.75,344,217.78,1,1
-74.676,261.26,117.14,5.5069,99.149,141.15,333.15,192,231.2,455.63,230.15,534.15,304,226.59,1,1
-75.019,174.83,115.15,6.3187,112.72,147.72,321.72,174,266.26,476.6,216.72,514.72,298,212.55,1,1
-75.63,256.83,116.46,5.3285,56.784,122.78,330.78,208,424.49,665.84,217.78,528.78,311,245.5,1,1
-76.538,162.56,113.1,5.933,107.42,146.42,338.42,192,386.35,601.33,229.42,552.42,323,219.6,1,1
-76.575,260.11,118.42,5.468,80.103,131.1,316.1,185,449.8,666.75,209.1,513.1,304,220.94,1,1
-74.183,150.72,112.34,6.5841,85.367,133.37,339.37,206,438.19,676.19,203.37,496.37,293,241.24,1,1
-74.38,161.37,114.97,7.0516,123.77,157.77,347.77,190,229.02,447.39,306.77,651.77,345,223.77,1,1
-76.028,160.58,113.04,5.9696,108.76,146.76,328.76,182,272.06,495.34,263.76,600.76,337,227.76,1,1
-75.308,193.62,113.18,5.5856,88.061,131.06,323.06,192,451.6,687.53,233.06,559.06,326,241.73,1,1
-76.374,229.29,119.19,5.9976,127.87,161.87,336.87,175,271.45,502.58,316.87,663.87,347,238.28,1,1
-76.641,183.16,113.52,5.4795,74.603,131.6,322.6,191,465.59,716.48,212.6,517.6,305,255.15,1,1
-74.929,176.21,115.21,6.3854,127.33,167.33,383.33,216,202.08,407.12,280.33,613.33,333,208.44,1,1
-75.155,168.94,112.62,5.922,110.27,152.27,356.4,204.12,469.61,699.57,199.27,498.4,299.12,233.61,1,1
-78.009,178.75,117.71,6.7802,126.2,164.2,318.2,154,369.31,583.72,214.2,517.25,303.05,217.68,1,1
-76.545,207.03,117.49,5.8678,108.97,152.97,311.97,159,445.98,650.96,174.97,438.97,264,206.93,1,1
-75.366,261.56,117.21,5.3888,117.21,154.21,349.21,195,210.06,427.04,295.21,635.21,340,221.28,1,1
-74.059,169.92,114.9,6.5089,121.86,159.86,364.86,205,225.97,431.2,285.86,624.86,339,209.51,1,1
-75.361,165.82,113.5,6.1887,127.87,164.87,370.87,206,322.28,552.98,256.87,587.87,331,235.5,1,1
-75.146,162.2,112.22,6.1003,132.86,167.86,363.86,196,131.17,330.88,340.86,676.86,336,203.31,1,1
